CSV_File,MSE_EBM_X,MSE_EBM_Y,MSE_MSE_X,MSE_MSE_Y
/app/test_set_pt_and_tf/20220622_L2b-D4_l2cs/output.csv,0.007546279124218768,0.0002474309203691133,0.005963145898460564,0.0002473455917052657
/app/test_set_pt_and_tf/20220623_L3c_D5_l2cs/output.csv,0.007165016931057809,0.0002355545347168502,0.0039598591289580765,0.00023541845007781572
/app/test_set_pt_and_tf/20220630_L4c-D8_l2cs/output.csv,0.008550698332149836,0.00016183482698707937,0.005571169493665662,0.00016170345052543412
